PRN,Toc,af0,af1,af2,IODE,Crs,Delta_n,M0,Cuc,e,Cus,Asqrt,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,codeL2,GPS_Week,L2Pdata,accuracy,health,TGD,IODC,ttx,Fit_interval
1,345618,0.000212109647691,-4.2064129957e-12,0,69,-15.03125,4.14481550535e-09,1.4770272907,-9.27597284317e-07,0.012360037188,2.09920108318e-06,5153.65041542,345600,-2.25380063057e-07,-2.13787149847,3.35276126862e-08,0.989376248566,357.59375,0.938042359538,-8.20427031222e-09,-8.39320675361e-11,1,2249,0,2,0,4.65661287308e-09,69,343818,4
2,345618,-0.000620573759079,2.6147972676e-12,0,46,-23.9375,4.74305471012e-09,0.483063095505,-1.38394534588e-06,0.0200152760372,2.08616256714e-06,5153.68538856,345600,-2.23517417908e-07,-2.2346716862,-1.65775418282e-07,0.967095343517,348.875,-1.32688568072,-8.8035809902e-09,-9.78612191697e-11,1,2249,0,2,0,-1.76951289177e-08,46,338418,4
4,345618,-2.66446731985e-05,8.18545231596e-12,0,41,-21.4375,4.39768318116e-09,-3.02497160532,-1.07847154141e-06,0.00231975258794,9.46037471294e-06,5153.71017456,345600,-1.86264514923e-09,-0.0249227624759,-5.21540641785e-08,0.962790636849,199.09375,-3.0417847692,-7.76139472182e-09,4.72519682341e-10,1,2249,0,2,0,-4.65661287308e-09,553,338418,4
5,345618,-0.000116056762636,-1.47792889038e-12,0,65,-118.96875,4.18267422517e-09,-2.22571493661,-6.18025660515e-06,0.00576591014396,7.82124698162e-06,5153.61787605,345600,4.65661287308e-08,-1.15126351662,-7.264316082e-08,0.964404396411,229.21875,1.13159491659,-7.81353975101e-09,-1.03575742917e-11,1,2249,0,2,0,-1.11758708954e-08,65,343158,4
6,345618,0.000572832301259,4.32009983342e-12,0,80,-23.375,4.00838125088e-09,1.71659951277,-1.14366412163e-06,0.00290379661601,1.74716114998e-06,5153.61392593,345600,3.35276126862e-08,-2.14617759915,-5.77419996262e-08,0.988631313125,355.15625,-0.835063958623,-8.06212153401e-09,-1.21433629627e-10,1,2249,0,2,0,3.72529029846e-09,80,338467,4
7,345618,0.000240280292928,-7.04858393874e-12,0,80,7.34375,5.15700052406e-09,0.884609482964,5.01051545143e-07,0.0167371463031,6.83218240738e-06,5153.58249474,345600,-2.03028321266e-07,0.990621392272,1.08033418655e-07,0.950313393922,245.71875,-2.22469076668,-8.45428072616e-09,-2.08937274505e-10,1,2249,0,2,0,-1.11758708954e-08,80,338418,4
9,345618,-0.000217485707253,7.04858393874e-12,0,35,-26.15625,4.55626121514e-09,-2.24859302091,-1.38022005558e-06,0.00249324098695,9.58517193794e-06,5153.6723156,345600,7.45058059692e-09,-0.0807838987336,2.04890966415e-08,0.956008573503,192.40625,1.97089788077,-7.8781853009e-09,4.20017495415e-10,1,2249,0,2,0,1.39698386192e-09,35,342018,4
10,345618,-2.48639844358e-05,-1.5916157281e-12,0,49,-128.34375,3.99266631058e-09,-0.613972014079,-6.69434666634e-06,0.00846437679138,8.03172588348e-06,5153.69022369,345600,7.07805156708e-08,-1.10867757635,1.60187482834e-07,0.977151002056,232.59375,-2.44197021212,-7.90604360417e-09,-6.57170230921e-11,1,2249,0,2,0,2.32830643654e-09,49,341706,4
11,345618,-0.000105302780867,-1.0231815395e-11,0,159,-41.375,4.55304679553e-09,2.9557080665,-2.19978392124e-06,0.00076196831651,2.00420618057e-06,5153.70508003,345600,-3.72529029846e-08,-2.10257144029,-3.16649675369e-08,0.964714634522,340.71875,-2.69527857226,-8.30606026646e-09,-1.00361323309e-10,1,2249,0,2,0,-8.84756445885e-09,927,340639,4
12,345618,-0.000340819358826,-4.54747350886e-12,0,73,62.15625,4.4012547585e-09,0.0802000861641,3.04915010929e-06,0.00891425576992,9.24244523048e-06,5153.65793037,345600,-9.31322574615e-08,2.10546099462,3.72529029846e-08,0.966136956625,208.65625,1.33502189126,-7.9503311632e-09,-3.6858678169e-10,1,2249,0,2.82842707634,0,-1.25728547573e-08,73,338833,4
13,345618,0.000476734247059,6.13908923697e-12,0,113,-10.21875,4.28124975981e-09,-3.04263970876,-5.17815351486e-07,0.00676904362626,8.85315239429e-06,5153.66269493,345600,1.67638063431e-08,0.0778163357627,-2.79396772385e-08,0.96989380925,213.96875,0.935255174366,-7.63746098805e-09,4.78948521557e-10,1,2249,0,2,0,-1.11758708954e-08,113,338474,4
14,345618,-2.61864624917e-05,8.98126018001e-12,0,69,46.1875,4.7312685049e-09,0.133323903739,2.4139881134e-06,0.00266498851124,9.23126935959e-06,5153.66881561,345600,3.35276126862e-08,2.06837352411,4.09781932831e-08,0.949472909449,195.96875,-3.07913035844,-8.05104964425e-09,-3.70372570361e-10,1,2249,0,2,0,-7.91624188423e-09,69,338475,4
15,345618,1.38035975397e-05,3.29691829393e-12,0,35,-35.59375,4.99020786219e-09,2.730012329,-1.86637043953e-06,0.0147357552778,9.47155058384e-06,5153.67497063,345600,1.06170773506e-07,-0.196460936209,-8.75443220139e-08,0.932199918234,180.09375,1.17905046643,-7.85961309872e-09,4.64662212189e-10,1,2249,0,2,0,-1.07102096081e-08,35,338476,4
16,345618,-0.000519890338182,1.70530256582e-12,0,55,65.0625,4.25874882255e-09,-1.7681978769,3.16649675369e-06,0.0133928575087,9.59262251854e-06,5153.78975487,345600,1.22934579849e-07,2.12381630529,-1.15483999252e-07,0.965897279442,190.40625,0.76307105647,-7.66210487171e-09,-2.60010830495e-10,1,2249,0,2,0,-1.02445483208e-08,55,338418,4
17,345618,0.000700284261256,2.38742359215e-12,0,92,105.03125,4.06516933062e-09,-2.62033041027,5.57489693165e-06,0.0136592993513,5.67175447941e-06,5153.72395325,345600,1.09896063805e-07,-3.13903460089,1.80676579475e-07,0.975899008968,276.46875,-1.41940036551,-7.71460705863e-09,1.30005415247e-10,1,2249,0,2,0,-1.11758708954e-08,92,338478,4
18,345618,-0.000142312142998,-1.58024704433e-11,0,139,-40.78125,4.4723291476e-09,1.59849582336,-1.94273889065e-06,0.00297149713151,1.51433050632e-06,5153.69517517,345600,2.79396772385e-08,-2.13541232001,6.51925802231e-08,0.97324723442,357.4375,-3.1117125094,-8.3742773937e-09,-1.21076471893e-10,1,2249,0,2,0,-8.38190317154e-09,395,338418,4
19,345618,0.000278239138424,5.11590769747e-12,0,92,95.46875,4.20088926961e-09,-0.478167881954,5.09060919285e-06,0.00910338340327,5.60842454433e-06,5153.6100769,345600,-7.82310962677e-08,-3.09444364361,-7.07805156708e-08,0.974904183712,280.8125,2.24040484021,-8.12390982202e-09,1.20362156424e-10,1,2249,0,2,0,-1.53668224812e-08,92,338480,4
20,345618,0.000450471416116,-2.38742359215e-12,0,6,-114.25,4.65555106525e-09,2.3621779568,-5.99399209023e-06,0.00445642962586,7.10412859917e-06,5153.75227928,345600,-5.77419996262e-08,-1.2719617761,3.72529029846e-09,0.946821544518,237.28125,-2.91418755337,-8.14712507475e-09,-1.36791412197e-10,1,2249,0,2,0,-8.38190317154e-09,6,343596,4
21,345618,0.000154023990035,2.27373675443e-13,0,75,2.40625,4.48090093322e-09,-2.63656844693,5.04776835442e-07,0.0248543312773,8.30739736557e-07,5153.65672302,345600,-2.04890966415e-08,-2.23874143359,4.09781932831e-07,0.96142779407,363.21875,-0.815070543966,-7.99569019545e-09,2.28580949885e-11,1,2249,0,2,0,-1.02445483208e-08,75,340548,4
22,345618,0.000427844468504,7.73070496507e-12,0,5,-28.59375,4.30303638159e-09,-2.83556640639,-1.45845115185e-06,0.0139306091005,9.22381877899e-06,5153.59351158,345600,1.80676579475e-07,0.0235404965333,-5.58793544769e-08,0.962722059638,200.46875,-1.82756091281,-7.48709758195e-09,5.13592821774e-10,1,2249,0,2,63,-7.91624188423e-09,5,338418,4
23,345618,6.33345916867e-06,1.5916157281e-12,0,192,-134.375,4.12731477637e-09,0.569985699861,-6.98119401932e-06,0.00300205033272,7.92741775513e-06,5153.6524868,345600,4.28408384323e-08,-1.13538652669,3.16649675369e-08,0.972254909291,231.1875,-3.09925502757,-7.90890086604e-09,-5.14307137242e-11,1,2249,0,2,0,-8.38190317154e-09,704,338418,4
24,345618,-7.53905624151e-05,-1.60298441187e-11,0,46,7.09375,5.42236872057e-09,1.75600706602,2.53319740295e-07,0.0137267457321,6.79306685924e-06,5153.65310287,345600,-3.11061739922e-07,0.901652567826,-8.75443220139e-08,0.933943495684,235.5625,0.885184335161,-8.3921352804e-09,-2.39295681911e-11,1,2249,0,2,0,2.32830643654e-09,46,338481,4
25,345618,0.000420437194407,3.18323145621e-12,0,61,58.71875,4.70948188311e-09,-0.0117279713971,3.01003456116e-06,0.0111510498682,9.41939651966e-06,5153.77642441,345600,-4.65661287308e-08,2.02430246304,1.13621354103e-07,0.95372428105,199.90625,1.03024720851,-8.13498171178e-09,-4.14660129402e-10,1,2249,0,2,0,5.58793544769e-09,61,344473,4
26,345618,0.000241525936872,3.41060513165e-13,0,181,50.25,5.10164107526e-09,-0.795389880713,2.6561319828e-06,0.00785881583579,9.32812690735e-06,5153.63946152,345600,1.210719347e-07,1.97049114712,-5.58793544769e-09,0.934488422428,182.28125,0.448215412554,-8.23177145775e-09,-4.3323233158e-10,1,2249,0,2,0,6.98491930962e-09,181,338418,4
27,345618,0.000101457349956,-8.98126018001e-12,0,93,123.6875,4.23446209663e-09,-2.5691032221,6.17653131485e-06,0.0113372205524,6.39818608761e-06,5153.67021942,345600,8.75443220139e-08,3.07920666571,-2.40281224251e-07,0.969247671982,259.6875,0.698181945532,-7.93890211571e-09,1.69649923743e-10,1,2249,0,2,0,1.86264514923e-09,93,338418,4
28,345618,1.39898620546e-05,1.5120349417e-11,0,198,9.78125,4.71698219553e-09,-0.703088107562,5.51342964172e-07,0.00102294445969,6.83963298798e-06,5153.61411858,345600,-5.58793544769e-09,0.952114622047,5.58793544769e-09,0.961504516808,247.5,1.67879945925,-7.96104589523e-09,1.42863093678e-12,1,2249,0,2,63,-1.39698386192e-09,198,338418,4
29,345618,-0.000586322043091,-2.04636307899e-12,0,32,112.125,4.16160191885e-09,-2.54142485886,5.88223338127e-06,0.00219065428246,4.79444861412e-06,5153.58589935,345600,-3.72529029846e-09,-3.12519597371,-2.421438694e-08,0.978105708246,299.71875,2.39383021266,-7.99890461506e-09,1.37505727665e-10,1,2249,0,2,0,-1.02445483208e-08,32,341418,4
30,345618,-0.000530161429197,1.25055521494e-12,0,83,6.96875,5.4102253576e-09,0.735014945831,4.65661287308e-07,0.00612496200483,6.46710395813e-06,5153.63012314,345600,-3.91155481338e-08,0.998247837304,9.685754776e-08,0.935440202782,241.28125,-2.65245599182,-8.4317797889e-09,-1.12861844006e-10,1,2249,0,2,0,3.72529029846e-09,83,338482,4
31,345618,-0.000209343153983,-1.0231815395e-12,0,93,10.28125,4.92877673191e-09,0.288581395294,6.68689608574e-07,0.0107809093315,6.71483576298e-06,5153.64646912,345600,9.685754776e-08,1.0101811907,1.84401869774e-07,0.954414242956,246.4375,0.50156384657,-8.1842694791e-09,-6.32169189527e-11,1,2249,0,2,0,-1.35041773319e-08,93,338418,4
32,345618,-0.000397350639105,-1.15960574476e-11,0,82,-32.34375,4.42554148442e-09,-1.89464452961,-1.67451798916e-06,0.00662484194618,9.22568142414e-06,5153.70526695,345600,1.17346644402e-07,-0.0680464846035,-1.06170773506e-07,0.959685723425,201.875,-2.2564924962,-7.67924844295e-09,4.94663461862e-10,1,2249,0,2,0,4.65661287308e-10,82,338418,4
1,352802,0.000212078448385,-4.2064129957e-12,0,1,-22.09375,3.99338062605e-09,2.52471412119,-1.38953328133e-06,0.0123591306619,1.15856528282e-06,5153.65466881,352784,-2.60770320892e-08,-2.13792986159,-1.41561031342e-07,0.989376939064,372.59375,0.938212387192,-7.96140305297e-09,-3.4644300217e-11,1,2249,0,2,0,4.65661287308e-09,1,350358,4
3,352802,-0.000362587161362,4.66116034659e-12,0,16,-133.09375,3.93516391537e-09,1.37724335866,-6.93276524544e-06,0.00446361349896,7.66851007938e-06,5153.72915077,352784,-1.13621354103e-07,-1.10606230453,2.60770320892e-08,0.977396389009,240.84375,1.01504035063,-7.83246911092e-09,-4.42875590403e-11,1,2249,0,2,0,1.86264514923e-09,16,352188,4
7,352802,0.000240227673203,-7.04858393874e-12,0,11,9.125,5.05628204301e-09,1.93253154483,2.77534127235e-07,0.0167372113792,6.85453414917e-06,5153.58205795,352784,-3.35276126862e-07,0.990560050654,-3.1478703022e-07,0.950313619211,244.28125,-2.22470494967,-8.13176729218e-09,-7.50031241812e-12,1,2249,0,2,0,-1.11758708954e-08,11,345618,4
21,352802,0.000154025387019,2.27373675443e-13,0,7,-9.8125,4.79841415892e-09,-1.58880289974,-2.98023223877e-07,0.0248552825069,2.08429992199e-06,5153.65216637,352784,-6.14672899246e-07,-2.23880198378,3.72529029846e-09,0.961425333441,348.40625,-0.814976555868,-8.64214569434e-09,1.37505727665e-10,1,2249,0,2,0,-1.02445483208e-08,7,345726,4
26,352802,0.000241528730839,3.41060513165e-13,0,65,52.59375,5.03378110576e-09,0.252540752387,2.7772039175e-06,0.0078601713758,8.96118581295e-06,5153.64221191,352784,7.45058059692e-08,1.97043193405,6.70552253723e-08,0.93448519962,192.34375,0.448155707941,-8.24462913618e-09,-4.51804533758e-10,1,2249,0,2,0,6.98491930962e-09,65,345618,4
27,352802,0.00010139355436,-8.98126018001e-12,0,43,125.5,4.29089301863e-09,-1.52141952518,6.4205378294e-06,0.0113386097364,5.43519854546e-06,5153.66592979,352784,1.9371509552e-07,3.07914946415,-1.35973095894e-07,0.96924914514,277.125,0.698347604912,-7.9742607314e-09,1.96436753808e-10,1,2249,0,2,0,1.86264514923e-09,43,345978,4
31,352802,-0.000209352001548,-1.0231815395e-12,0,3,11.0625,4.91913347308e-09,1.33643282893,7.264316082e-07,0.0107810649788,6.94580376148e-06,5153.64690208,352784,-9.685754776e-08,1.01012355319,8.75443220139e-08,0.954413284744,245.09375,0.501578386513,-8.11248077453e-09,-2.16437586923e-10,1,2249,0,2,0,-1.35041773319e-08,3,351157,4
1,352818,0.000212079379708,-4.2064129957e-12,0,73,-22.09375,3.99373778378e-09,2.52704851566,-1.38767063618e-06,0.0123591384618,1.16042792797e-06,5153.65466118,352800,-2.60770320892e-08,-2.13792999618,-1.41561031342e-07,0.989376963933,372.59375,0.938211815191,-7.96140305297e-09,-3.39299847486e-11,1,2249,0,2,0,4.65661287308e-09,73,345618,4
2,352818,-0.000620555598289,2.6147972676e-12,0,48,-19.09375,4.54518932538e-09,1.53321663409,-1.43237411976e-06,0.0200150352903,1.39139592648e-06,5153.68587685,352800,3.16649675369e-07,-2.23473410014,-4.19095158577e-07,0.967097482303,353.625,-1.32686354384,-8.22712840721e-09,-1.10718897601e-11,1,2249,0,2,0,-1.76951289177e-08,48,348829,4
3,352818,-0.000362588558346,4.66116034659e-12,0,15,-133.09375,3.93587823084e-09,1.37957833684,-6.93276524544e-06,0.00446361128707,7.66851007938e-06,5153.72915459,352800,-1.13621354103e-07,-1.10606242303,2.60770320892e-08,0.977396383157,240.84375,1.01503901499,-7.83246911092e-09,-4.39304013061e-11,1,2249,0,2,0,1.86264514923e-09,15,349446,4
4,352818,-2.65859998763e-05,8.18545231596e-12,0,42,-30.28125,4.37482508617e-09,-1.97510626159,-1.68196856976e-06,0.00232081837021,9.5721334219e-06,5153.70779991,352800,-7.45058059692e-09,-0.0249782904575,-5.58793544769e-09,0.962794101039,196.90625,-3.04149172622,-7.72139305558e-09,4.49304429619e-10,1,2249,0,2,0,-4.65661287308e-09,554,345618,4
5,352818,-0.000116067007184,-1.47792889038e-12,0,66,-114.03125,4.29982196199e-09,-1.175502558,-5.9399753809e-06,0.0057666223729,7.34999775886e-06,5153.6176815,352800,5.02914190292e-08,-1.15131969414,1.47148966789e-07,0.964403195356,238.625,1.13159609278,-8.00997650482e-09,-1.05361531588e-10,1,2249,0,2,0,-1.11758708954e-08,66,350149,4
6,352818,0.000572863500565,4.32009983342e-12,0,90,-18.03125,4.11945730622e-09,2.76688598379,-7.59959220886e-07,0.00290458172094,1.70804560184e-06,5153.61270332,352800,8.75443220139e-08,-2.14623630459,6.89178705216e-08,0.988630771846,361.96875,-0.835136174111,-8.08069373619e-09,-1.00004165575e-11,1,2249,0,2,0,3.72529029846e-09,90,345649,4
8,352818,-0.000108687672764,-1.81898940355e-12,0,33,121.84375,4.47947230229e-09,-1.52512412823,6.0498714447e-06,0.00833105377387,5.9362500906e-06,5153.66183472,352800,3.35276126862e-08,3.05667052973,-1.49011611938e-07,0.960386402669,263.875,0.214914879747,-8.11712382507e-09,2.09294432239e-10,1,2249,0,2,0,5.12227416039e-09,33,345618,4
9,352818,-0.000217434950173,7.04858393874e-12,0,36,-32.28125,4.56340436982e-09,-1.19869495757,-1.70990824699e-06,0.00249304994941,9.75653529167e-06,5153.67104912,352800,1.86264514923e-09,-0.0808406497147,0,0.956011600281,190.28125,1.97118185657,-7.88318550918e-09,4.24303388225e-10,1,2249,0,2,0,1.39698386192e-09,36,345618,4
10,352818,-2.4875625968e-05,-1.5916157281e-12,0,51,-120.8125,4.01981029838e-09,0.436156769006,-6.1709433794e-06,0.00846522313077,8.19191336632e-06,5153.69177055,352800,-4.842877388e-08,-1.10873473109,1.210719347e-07,0.977150394945,229.0625,-2.44193179443,-7.93640201157e-09,-8.39320675361e-11,1,2249,0,2,0,2.32830643654e-09,51,345618,4
11,352818,-0.00010537635535,-1.0231815395e-11,0,160,-26.125,4.57483341732e-09,-2.27670582987,-1.2181699276e-06,0.000759872258641,1.8123537302e-06,5153.70909882,352800,5.58793544769e-08,-2.10263181199,-7.45058059692e-08,0.964713888434,344.625,-2.69588930545,-8.36641992354e-09,-3.85730352932e-11,1,2249,0,2,0,-8.84756445885e-09,928,345650,4
12,352818,-0.000340852886438,-4.54747350886e-12,0,74,48.9375,4.27267797419e-09,1.130231218,2.48476862907e-06,0.00891567615327,9.38400626183e-06,5153.66168213,352800,-1.28522515297e-07,2.10540373161,-4.28408384323e-08,0.966134254615,201.9375,1.33517929247,-7.92425864861e-09,-3.70372570361e-10,1,2249,0,4,0,-1.25728547573e-08,74,345651,4
13,352818,0.000476778484881,6.13908923697e-12,0,114,-10.03125,4.24231956678e-09,-1.99233522337,-5.14090061188e-07,0.00676793057937,9.3337148428e-06,5153.66527939,352800,5.96046447754e-08,0.0777615567953,-8.19563865662e-08,0.969897141778,204.1875,0.935135547166,-7.64960435101e-09,4.3323233158e-10,1,2249,0,2,0,-1.11758708954e-08,114,345786,4
14,352818,-2.61217355728e-05,8.98126018001e-12,0,70,45.78125,4.69983862429e-09,1.18340820095,2.38046050072e-06,0.00266455789097,9.5646828413e-06,5153.66848946,352800,-4.842877388e-08,2.06831607092,8.94069671631e-08,0.949470286437,188.71875,-3.07902878365,-7.99283293357e-09,-4.24660545959e-10,1,2249,0,2,0,-7.91624188423e-09,70,345625,4
15,352818,1.38273462653e-05,3.29691829393e-12,0,62,-28.84375,4.93841999073e-09,-2.50299264332,-1.54972076416e-06,0.0147345527075,9.70438122749e-06,5153.67717171,352800,1.19209289551e-07,-0.196517621359,-6.14672899246e-08,0.932203306352,174.09375,1.17905264471,-7.86282751833e-09,4.82520098899e-10,1,2249,0,2,0,-1.07102096081e-08,62,350178,4
16,352818,-0.000519877765328,1.70530256582e-12,0,57,68.90625,4.2791068134e-09,-0.718095960311,3.81097197533e-06,0.0133934038458,9.51625406742e-06,5153.78991318,352800,8.94069671631e-08,2.12376109037,1.82539224625e-07,0.965893857676,197.65625,0.763077431867,-7.93640201157e-09,-3.77158567311e-10,1,2249,0,2,0,-1.02445483208e-08,57,345618,4
17,352818,0.000700301490724,2.38742359215e-12,0,93,112.34375,4.17088801994e-09,-1.57028151276,6.13369047642e-06,0.0136600427795,6.36279582977e-06,5153.72106743,352800,-1.37835741043e-07,-3.1390903527,3.61353158951e-07,0.975898758809,268.03125,-1.4193014898,-7.95890294883e-09,8.82179603464e-11,1,2249,0,2.82842707634,0,-1.11758708954e-08,93,345652,4
18,352818,-0.000142426230013,-1.5916157281e-11,0,140,-32.96875,4.47875798682e-09,2.64884066335,-1.65961682796e-06,0.00297227525152,1.74157321453e-06,5153.69355583,352800,-1.30385160446e-07,-2.13547299162,9.31322574616e-09,0.973247041314,354.53125,-3.11188945519,-8.27891627866e-09,-1.21433629627e-11,1,2249,0,2,0,-8.38190317154e-09,396,349176,4
19,352818,0.000278275925666,5.11590769747e-12,0,94,99.75,4.26017745349e-09,0.572109878856,5.0961971283e-06,0.00910295755602,5.95301389694e-06,5153.6092186,352800,-3.72529029846e-08,-3.094502134,-1.15483999252e-07,0.974904986854,273.46875,2.24034435001,-8.11569519414e-09,1.07504477993e-10,1,2249,0,2,0,-1.53668224812e-08,94,345653,4
20,352818,0.000450454186648,-2.38742359215e-12,0,7,-115.40625,4.66662295501e-09,-2.87102797658,-6.05173408985e-06,0.00445384648629,5.83939254284e-06,5153.75729179,352800,-8.75443220139e-08,-1.27202054444,-4.47034835815e-08,0.946820454644,256.4375,-2.91403459797,-8.17819779762e-09,-1.25719522437e-10,1,2249,0,2,0,-8.38190317154e-09,7,346573,4
21,352818,0.000154025387019,2.27373675443e-13,0,89,-9.8125,4.79841415892e-09,-1.58646899681,-2.98023223877e-07,0.024855283089,2.08429992199e-06,5153.6521492,352800,-6.14672899246e-07,-2.23880212275,3.72529029846e-09,0.9614253627,348.40625,-0.814976577811,-8.64214569434e-09,1.38220043134e-10,1,2249,0,2.8,0,-1.02445483208e-08,89,345618,4
22,352818,0.000427899882197,7.73070496507e-12,0,36,-17.59375,4.42804158856e-09,-1.78542547962,-8.43778252602e-07,0.0139317848953,8.96491110325e-06,5153.59033775,352800,3.57627868652e-07,0.023487072228,1.37835741043e-07,0.962725101045,206.15625,-1.82747256134,-7.6306749911e-09,4.02873924173e-10,1,2249,0,2,63,-7.91624188423e-09,36,345618,4
23,352818,6.34556636214e-06,1.5916157281e-12,0,193,-123.75,4.10659962779e-09,1.61979978001,-6.33299350739e-06,0.00300295848865,8.18632543087e-06,5153.65515518,352800,-7.45058059692e-09,-1.1354431855,3.35276126862e-08,0.972254468953,227.8125,-3.0988794409,-7.88639992878e-09,-8.35749098019e-11,1,2249,0,2.8,0,-8.38190317154e-09,705,345618,4
24,352818,-7.55055807531e-05,-1.60298441187e-11,0,58,7.53125,5.26700510619e-09,2.80617260785,2.9057264328e-07,0.0137263477081,6.42985105515e-06,5153.6542263,352800,-1.11758708954e-08,0.901593256738,-1.62050127983e-07,0.933944692351,240.03125,0.885217822818,-8.10783772399e-09,-5.71452374714e-12,1,2249,0,2,0,2.32830643654e-09,58,345654,4
25,352818,0.000420460477471,3.18323145621e-12,0,106,50.625,4.63233581252e-09,1.03834458151,2.56486237049e-06,0.0111508743139,9.22195613384e-06,5153.77663612,352800,-1.19209289551e-07,2.02424418039,5.58793544769e-08,0.953721072871,198.90625,1.03029435544,-8.11390940547e-09,-4.57876215239e-10,1,2249,0,2,0,5.58793544769e-09,106,345655,4
27,352818,0.000101392623037,-8.98126018001e-12,0,94,125.53125,4.29017870316e-09,-1.51908487178,6.4205378294e-06,0.0113386113662,5.43519854546e-06,5153.66593361,352800,1.9371509552e-07,3.07914933395,-1.35973095894e-07,0.969249136363,277.125,0.698346667182,-7.9742607314e-09,1.96793911542e-10,1,2249,0,2.8,0,1.86264514923e-09,94,345618,4
28,352818,1.40988267958e-05,1.5120349417e-11,0,199,10,4.75484091535e-09,0.347099948575,5.47617673874e-07,0.00102253025398,6.7912042141e-06,5153.61333656,352800,0,0.952057569705,-5.58793544769e-08,0.961504374905,250.53125,1.67883030049,-7.9617602107e-09,-4.89306095849e-11,1,2249,0,2,63,-1.39698386192e-09,199,345618,4
29,352818,-0.000586336944252,-2.04636307899e-12,0,33,101.375,4.17517391275e-09,-1.49204844137,5.24893403053e-06,0.00219148420729,5.37745654583e-06,5153.58204079,352800,1.67638063431e-08,-3.12525334204,9.31322574616e-09,0.978106818601,289.5625,2.39468690627,-7.96247452617e-09,1.26433837905e-10,1,2249,0,2,0,-1.02445483208e-08,33,347923,4
30,352818,-0.000530152115971,1.25055521494e-12,0,88,8.09375,5.43379776806e-09,1.78527307282,4.65661287308e-07,0.00612490950152,6.49876892567e-06,5153.62960243,352800,-1.19209289551e-07,0.998187067687,7.63684511185e-08,0.93543939964,242.875,-2.65249986766,-8.40392148563e-09,-9.4646799562e-11,1,2249,0,2,0,3.72529029846e-09,88,349788,4
31,352818,-0.000209350604564,-1.0231815395e-12,0,98,11.0625,4.91877631535e-09,1.33876665287,7.28294253349e-07,0.010781065328,6.94580376148e-06,5153.64690018,352800,-9.685754776e-08,1.01012343469,8.75443220139e-08,0.954413290596,245.09375,0.501578344088,-8.11248077453e-09,-2.16794744657e-10,1,2249,0,2.8,0,-1.35041773319e-08,98,345618,4
32,352818,-0.000397433992475,-1.15960574476e-11,0,83,-25.90625,4.60197740512e-09,-0.844617063839,-1.31130218506e-06,0.00662481808104,9.3337148428e-06,5153.70359612,352800,4.09781932831e-08,-0.0681018311832,1.89989805222e-07,0.959687717383,200.40625,-2.25635823982,-7.96247452617e-09,3.83587406527e-10,1,2249,0,2,0,4.65661287308e-10,83,345656,4
23,354594,6.34742900729e-06,1.5916157281e-12,0,194,-121.46875,4.13338645785e-09,1.87906943184,-6.23799860477e-06,0.00300307699945,7.97212123871e-06,5153.65394211,354576,-9.31322574616e-09,-1.13545723244,3.91155481338e-08,0.972254334364,232.75,-3.09910233696,-7.88532845558e-09,-8.00033324599e-11,1,2249,0,2,0,-8.38190317154e-09,706,351738,4
1,360002,0.000212048180401,-4.2064129957e-12,0,24,-37.53125,4.12838624957e-09,-2.70825772921,-2.00234353542e-06,0.012361194822,1.11386179924e-06,5153.65083695,359984,1.30385160446e-07,-2.13798780631,-1.37835741043e-07,0.989376719626,373.125,0.938189720739,-8.02033407911e-09,5.32165023952e-11,1,2249,0,2,0,4.65661287308e-09,24,352818,4
3,360002,-0.000362553168088,4.66116034659e-12,0,20,-137.96875,3.94945022474e-09,2.42760646465,-7.20098614693e-06,0.004464641097,8.13603401184e-06,5153.72677803,359984,-3.16649675369e-08,-1.10611846449,-6.89178705216e-08,0.977396669889,228.46875,1.01482004541,-7.72175021332e-09,-1.78578867098e-11,1,2249,0,2,0,1.86264514923e-09,20,352818,4
6,360002,0.000572894699871,4.32009983342e-12,0,11,-16.5625,4.15624455284e-09,-2.46827479289,-8.00937414169e-07,0.00290467159357,1.42492353916e-06,5153.61264038,359984,5.58793544769e-09,-2.14629432538,1.09896063805e-07,0.988630714792,368.1875,-0.835278520429,-8.09783730743e-09,5.00020827875e-12,1,2249,0,2,0,3.72529029846e-09,11,358878,4
8,360002,-0.000108707230538,-1.81898940355e-12,0,10,116.0625,4.45161399902e-09,-0.477224156427,6.09457492828e-06,0.00833186251111,5.55999577045e-06,5153.66328621,359984,1.41561031342e-07,3.0566124943,3.72529029846e-09,0.96038709024,270.84375,0.214868650073,-8.25284376407e-09,1.09290266664e-10,1,2249,0,2,0,5.12227416039e-09,10,359688,4
17,360002,0.000700321514159,2.38742359215e-12,0,11,115.625,4.22196157593e-09,-0.522446222416,5.88595867157e-06,0.0136603398714,6.52112066746e-06,5153.72178459,359984,-1.89989805222e-07,-3.13914992711,-1.30385160446e-08,0.97589877929,266.84375,-1.41932021369,-8.25820113008e-09,2.24295057075e-10,1,2249,0,2,0,-1.11758708954e-08,11,359286,4
