PRN,Toc,af0,af1,af2,IODE,Crs,Delta_n,M0,Cuc,e,Cus,Asqrt,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,codeL2,GPS_Week,L2Pdata,accuracy,health,TGD,IODC,ttx,Fit_interval
1,446418,0.000211683567613,-4.2064129957e-12,0,186,22.15625,4.2080324243e-09,-2.67015253878,1.05611979961e-06,0.012364790542,-2.421438694e-08,5153.64954186,446400,1.17346644402e-07,-2.13869432406,-1.50874257088e-07,0.989380685597,395.71875,0.938342717101,-8.10676625078e-09,1.89650756858e-10,1,2249,0,2.8,0,4.65661287308e-09,186,439218,4
2,446418,-0.000620316248387,2.6147972676e-12,0,47,56.625,4.48054377549e-09,2.61839670906,2.8982758522e-06,0.0200117676286,5.02914190292e-07,5153.69154167,446400,3.59490513802e-07,-2.23551758786,-6.51925802231e-08,0.967105007554,369.125,-1.32616771417,-8.08140805165e-09,1.60720980388e-11,1,2249,0,2,0,-1.76951289177e-08,47,439249,4
3,446418,-0.000362147111446,4.77484718431e-12,0,180,-158.34375,4.02373903345e-09,2.46470377914,-8.26083123684e-06,0.00446865125559,6.02938234806e-06,5153.72699737,446400,-1.11758708954e-08,-1.10679706391,-6.51925802231e-08,0.977390012149,269.5,1.01542523414,-7.88211403597e-09,-2.12151694112e-10,1,2249,0,2,0,1.86264514923e-09,180,439218,4
4,446418,-2.58171930909e-05,8.18545231596e-12,0,57,-52,4.1955319036e-09,-0.892722681803,-2.7883797884e-06,0.00232234445866,1.09449028969e-05,5153.71197891,446400,4.47034835815e-08,-0.0257047565577,-2.04890966415e-08,0.962840158089,169,-3.03819346184,-7.65496171703e-09,4.5109021829e-10,1,2249,0,2,0,-4.65661287308e-09,569,442032,4
5,446418,-0.000116205774248,-1.47792889038e-12,0,52,-127.5,4.43411327004e-09,-0.0895916647439,-6.51925802231e-06,0.0057702595368,5.14835119247e-06,5153.62022781,446400,-4.47034835815e-08,-1.15207172034,3.35276126862e-08,0.96439440907,280.25,1.13207755667,-8.25070081766e-09,-2.17151902391e-10,1,2249,0,2,0,-1.11758708954e-08,52,439250,4
6,446418,0.000573265831918,4.32009983342e-12,0,103,38.8125,4.2216044182e-09,-2.43138619731,2.0656734705e-06,0.00290653109551,8.92207026482e-07,5153.61160278,446400,-2.23517417908e-08,-2.14700081534,1.15483999252e-07,0.988634781704,377.9375,-0.833619590345,-8.14962517889e-09,1.26076680171e-10,1,2249,0,2.8,0,3.72529029846e-09,103,445026,4
7,446418,0.000239562243223,-7.04858393874e-12,0,16,16.53125,4.94556314541e-09,3.0216366056,6.87316060066e-07,0.0167405427201,6.24731183052e-06,5153.58035278,446400,4.842877388e-08,0.989794842094,-1.86264514923e-07,0.950317964078,252.5625,-2.22470101442,-7.80532512312e-09,2.16437586923e-10,1,2249,0,2,0,-1.11758708954e-08,16,439218,4
8,446418,-0.00010887067765,-1.81898940355e-12,0,11,133.34375,4.31589406003e-09,-0.439565471998,6.96629285812e-06,0.00833465927281,8.24965536594e-06,5153.66490555,446400,1.34110450745e-07,3.0559211792,2.421438694e-08,0.960389028606,219.21875,0.215394049787,-8.07855078978e-09,2.60725145963e-11,1,2249,0,2,0,5.12227416039e-09,267,439218,4
9,446418,-0.000216773711145,7.04858393874e-12,0,83,-58.53125,4.37696803257e-09,-0.113613780241,-3.12738120556e-06,0.00248527631629,1.09281390905e-05,5153.67374802,446400,-9.31322574616e-09,-0.0815744742929,1.86264514923e-08,0.956056636214,165.65625,1.97210010392,-7.79425323336e-09,4.23946230491e-10,1,2249,0,2,0,1.39698386192e-09,83,445362,4
10,446418,-2.50362791121e-05,-1.5916157281e-12,0,59,-138.59375,4.16695928487e-09,1.52181474421,-7.15814530849e-06,0.00846578367055,6.5341591835e-06,5153.69078064,446400,-1.37835741043e-07,-1.10947046917,1.02445483208e-07,0.977142563944,266.65625,-2.44179726741,-8.0431921741e-09,-2.64653881039e-10,1,2249,0,2,0,2.32830643654e-09,59,439218,4
12,446418,-0.000341282691807,-4.54747350886e-12,0,81,16.90625,4.26803492364e-09,2.21610704511,8.17701220512e-07,0.00891776138451,9.436160326e-06,5153.65753555,446400,1.02445483208e-07,2.10467624147,-9.685754776e-08,0.966086819497,198.46875,1.33538263808,-7.69246327912e-09,-4.97877881469e-10,1,2249,0,4,0,-1.25728547573e-08,81,439253,4
13,446418,0.000477347988635,6.13908923697e-12,0,13,-31.09375,4.1548159219e-09,-0.905185570578,-1.63540244103e-06,0.00676485069562,1.04438513517e-05,5153.67162895,446400,6.51925802231e-08,0.0770399856189,1.04308128357e-07,0.969943500189,182.84375,0.934003204685,-7.74853704338e-09,4.10017078857e-10,1,2249,0,2,0,-1.11758708954e-08,13,443333,4
14,446418,-2.52756290138e-05,9.09494701773e-12,0,84,15.6875,4.77448459073e-09,2.26949440884,8.75443220139e-07,0.00266894581728,9.18842852116e-06,5153.66508484,446400,-9.12696123123e-08,2.06757035575,2.421438694e-08,0.949420033738,193.34375,-3.07906167736,-8.0181911327e-09,-5.8216710674e-10,1,2249,0,2,0,-7.91624188423e-09,84,439752,4
15,446418,1.41384080052e-05,3.29691829393e-12,0,42,-56.5625,4.90127558637e-09,-1.41693995966,-2.84612178803e-06,0.0147324955324,1.08480453491e-05,5153.68164635,446400,2.64495611191e-07,-0.197273275601,2.68220901489e-07,0.932244431905,152.40625,1.17898390219,-8.05854995667e-09,2.74297139863e-10,1,2249,0,2,0,-1.07102096081e-08,42,446377,4
16,446418,-0.000519716646522,1.70530256582e-12,0,29,32.53125,4.34375236329e-09,0.366679606112,1.8198043108e-06,0.0133959500818,9.37469303608e-06,5153.78627014,446400,-6.14672899246e-08,2.12303258058,1.76951289177e-07,0.965845148356,202.875,0.763351075082,-7.93140180329e-09,-5.932389965e-10,1,2249,0,2,63,-1.02445483208e-08,29,439218,4
17,446418,0.0007005315274,2.38742359215e-12,0,115,130.46875,4.08517016374e-09,-0.484926074866,6.66081905365e-06,0.013655648334,8.9555978775e-06,5153.72374153,446400,-1.80676579475e-07,-3.13983066532,3.72529029846e-09,0.975905480918,219.90625,-1.41910549242,-8.0860511022e-09,1.65721188667e-10,1,2249,0,2.8,0,-1.11758708954e-08,115,443382,4
18,446418,-0.00014391168952,-1.5916157281e-11,0,154,18.25,4.52804575414e-09,-2.54797284946,9.79751348495e-07,0.00297327816952,7.48783349991e-07,5153.69157028,446400,-3.72529029846e-08,-2.1362530722,-6.89178705216e-08,0.973251283777,373.9375,-3.11244693377,-8.3064174242e-09,1.02861427449e-10,1,2249,0,2,0,-8.38190317154e-09,410,441169,4
19,446418,0.00027875136584,5.11590769747e-12,0,54,127.3125,4.05124017899e-09,1.65760786202,6.57141208649e-06,0.00910559261683,8.03917646408e-06,5153.61179161,446400,1.30385160446e-07,-3.095243418,9.31322574616e-09,0.974915290187,229.03125,2.24128003826,-7.75246577846e-09,3.39299847486e-11,1,2249,0,2,0,-1.53668224812e-08,54,439224,4
20,446418,0.000450233928859,-2.38742359215e-12,0,19,-130.90625,4.91627621121e-09,-1.78612660359,-6.62729144096e-06,0.00445174274501,3.46079468727e-06,5153.75506401,446400,5.77419996262e-08,-1.27279704819,-8.00937414169e-08,0.9468099348,304.09375,-2.913581364,-8.41070748258e-09,-1.36077096729e-10,1,2249,0,2,0,-8.38190317154e-09,19,439254,4
21,446418,0.000154043547809,2.27373675443e-13,0,13,35.5625,4.87913180685e-09,-0.501081540035,1.75461173058e-06,0.0248603883665,9.23871994019e-07,5153.64787483,446400,-3.07336449623e-07,-2.23959834956,-3.81842255592e-07,0.961434419626,365.65625,-0.814203488512,-8.86072622767e-09,3.21799118511e-10,1,2249,0,2,0,-1.02445483208e-08,13,439218,4
22,446418,0.000428615603596,7.61701812735e-12,0,54,-29.9375,4.46947188573e-09,-0.699061188556,-1.50687992573e-06,0.0139427062823,1.07064843178e-05,5153.59564209,446400,-1.50874257088e-07,0.0227576832174,1.88127160072e-07,0.962769360168,177.90625,-1.82724370829,-8.05390690612e-09,4.96449250533e-10,1,2249,0,2,63,-7.916242e-09,54,442680,4
23,446418,6.49923458695e-06,1.70530256582e-12,0,208,-132.5,4.23767651624e-09,2.7067964218,-6.89178705216e-06,0.00300652626902,6.15417957306e-06,5153.65179825,446400,-6.33299350738e-08,-1.13618486303,1.49011611938e-08,0.972246430218,267.9375,-3.09977260067,-7.97711799327e-09,-2.05722854897e-10,1,2249,0,2,0,-8.38190317154e-09,720,446121,4
24,446418,-7.70003534854e-05,-1.5916157281e-11,0,71,19.15625,5.37593821512e-09,-2.39107685162,9.42498445511e-07,0.0137261529453,5.98467886448e-06,5153.65256882,446400,1.63912773132e-07,0.900807413719,-1.02445483208e-07,0.933954150116,248.8125,0.88553359076,-8.20605610089e-09,3.5322899912e-10,1,2249,0,2,0,2.32830643654e-09,71,439218,4
25,446418,0.00042076036334,3.18323145621e-12,0,76,11.875,4.57054752451e-09,2.12313384523,5.10364770889e-07,0.0111551152077,8.80286097527e-06,5153.77586555,446400,-4.47034835815e-08,2.02350011099,-1.9371509552e-07,0.953671790087,205.8125,1.03069145724,-7.89461455667e-09,-4.90377569051e-10,1,2249,0,2.82842707634,0,5.58793544769e-09,76,439255,4
27,446418,0.000100551173091,-8.98126018001e-12,0,101,135.4375,4.15410160643e-09,-0.433198150316,7.15814530849e-06,0.0113426699536,7.85104930401e-06,5153.67091942,446400,1.13621354103e-07,3.07840744284,1.54599547386e-07,0.96925273953,235.1875,0.698440007207,-8.04569227823e-09,3.67872466222e-11,1,2249,0,2.8,0,1.86264514923e-09,101,439218,4
28,446418,1.55079178512e-05,1.48929757415e-11,0,214,14.25,4.87163149443e-09,1.4312192163,7.30156898499e-07,0.0010224157013,6.20447099209e-06,5153.61213875,446400,2.98023223877e-08,0.951304185912,1.49011611938e-08,0.961509107445,262.0625,1.68120610724,-8.06569311135e-09,1.41434462742e-10,1,2249,0,2,0,-1.39698386192e-09,214,439256,4
29,446418,-0.000586531125009,-2.04636307899e-12,0,56,122.375,3.90659129664e-09,-0.405355082975,6.26035034657e-06,0.00219621730503,8.09133052826e-06,5153.58698082,446400,-3.72529029846e-09,-3.1259899052,1.11758708954e-08,0.978115514186,231.28125,2.3946214714,-7.81603985515e-09,9.71469037013e-11,1,2249,0,2,0,-1.02445483208e-08,56,439257,4
30,446418,-0.00053003244102,1.25055521494e-12,0,51,19.125,5.4216544051e-09,2.87185397085,9.40635800362e-07,0.0061291231541,6.07594847679e-06,5153.62718773,446400,-2.421438694e-08,0.997401950275,-9.12696123123e-08,0.935441923174,249.46875,-2.65264473751,-8.25034365993e-09,2.15008955986e-10,1,2249,0,2,0,3.72529029846e-09,51,439218,4
31,446418,-0.000209451187402,-1.0231815395e-12,0,117,12.59375,4.99163649312e-09,2.42454882104,5.38304448128e-07,0.0107792622875,6.22868537903e-06,5153.64558029,446400,-1.41561031342e-07,1.00936032103,-8.56816768646e-08,0.954413188192,259.09375,0.502043572518,-8.03212028434e-09,8.25034365993e-11,1,2249,0,2.82842707634,0,-1.35041773319e-08,117,439258,4
32,446418,-0.000398516189307,-1.15960574476e-11,0,106,-38.84375,4.41446959466e-09,0.239974131017,-1.98185443878e-06,0.00663426029496,1.09206885099e-05,5153.71029472,446400,-4.65661287308e-08,-0.0688329552146,1.71363353729e-07,0.959732637745,169.96875,-2.25525837266,-7.89711466081e-09,4.3751822439e-10,1,2249,0,2,0,4.656613e-10,106,439260,4
16,453586,-0.000519704539329,1.70530256582e-12,0,61,25.5625,4.35553856852e-09,1.40568580695,1.39512121677e-06,0.0133993390482,9.69134271145e-06,5153.55275345,453568,-1.67638063431e-07,2.12297598905,6.14672899246e-08,0.965840611847,200.21875,0.770198488441,-7.90247202682e-09,-6.50384233971e-10,1,2249,0,4,0,-1.02445483208e-08,61,447943,4
1,453602,0.00021165329963,-4.2064129957e-12,0,3,15.46875,4.1255289877e-09,-1.62221190371,9.46223735809e-07,0.0123642440885,8.19563865662e-08,5153.65166664,453584,1.91852450371e-07,-2.13875257161,-3.53902578354e-08,0.98938216607,390.125,0.938260956072,-8.14355349741e-09,1.96793911542e-10,1,2249,0,2,0,4.65661287308e-09,3,446418,4
3,453602,-0.000362124294043,4.66116034659e-12,0,23,-155.28125,4.07409827398e-09,-2.77057040442,-7.91437923908e-06,0.00446799222846,6.47827982903e-06,5153.72808838,453584,7.45058059692e-08,-1.1068540592,-6.51925802231e-08,0.977388521435,260.75,1.01532592687,-7.91711549392e-09,-1.62863926793e-10,1,2249,0,2,0,1.86264514923e-09,23,446418,4
6,453602,0.000573296565562,4.32009983342e-12,0,2,37.59375,4.2498198792e-09,-1.38341473271,1.85519456863e-06,0.00290610454977,7.41332769394e-07,5153.61231041,453584,-1.00582838059e-07,-2.14706032246,-3.72529029846e-08,0.988635176692,383.1875,-0.833708426045,-8.30570310873e-09,1.76435920693e-10,1,2249,0,2,0,3.72529029846e-09,2,446418,4
8,453602,-0.000108880922198,-1.81898940355e-12,0,36,124.53125,4.28482133715e-09,0.608352701429,6.56023621559e-06,0.00833406497259,8.2440674305e-06,5153.6636982,453584,1.37835741043e-07,3.05586367335,1.43423676491e-07,0.960389495277,219.65625,0.215326438102,-7.98640409436e-09,-1.4643467102e-11,1,2249,0,2,0,5.12227416039e-09,36,449208,4
17,453602,0.000700541771948,2.38742359215e-12,0,14,136.8125,4.01766735197e-09,0.562913744668,7.06128776074e-06,0.0136550192255,8.45454633236e-06,5153.72250557,453584,-1.49011611938e-07,-3.1398883628,-1.09896063805e-07,0.975906276745,222.375,-1.41913236184,-8.09748014969e-09,7.78603860548e-11,1,2249,0,2,0,-1.11758708954e-08,14,448206,4
25,453602,0.000420784112066,3.18323145621e-12,0,27,1.75,4.57697636372e-09,-3.11219364121,9.87201929092e-08,0.0111565357074,9.03569161892e-06,5153.77283096,453584,2.98023223877e-08,2.02344434456,-5.96046447754e-08,0.953668617017,199.8125,1.03061963674,-7.76925219197e-09,-5.28950604344e-10,1,2249,0,2,0,5.58793544769e-09,27,446599,4
27,453602,0.000100485049188,-8.98126018001e-12,0,7,123.15625,4.14160108574e-09,0.61462411859,6.45034015179e-06,0.0113409286132,8.13789665699e-06,5153.66767502,453584,-8.19563865662e-08,3.0783504022,1.73225998878e-07,0.969252980911,228.75,0.698465305449,-7.96783189218e-09,-6.9288600434e-11,1,2249,0,2,0,1.86264514923e-09,7,451159,4
31,453602,-0.000209454447031,-1.0231815395e-12,0,10,15.09375,5.01270879944e-09,-2.81078454926,7.07805156708e-07,0.0107785909204,5.92321157455e-06,5153.64686203,453584,-6.51925802231e-08,1.0093024319,-1.89989805222e-07,0.954413754341,263.375,0.502059110171,-8.06247869174e-09,1.20362156424e-10,1,2249,0,2,0,-1.35041773319e-08,10,446458,4
32,453602,-0.000398599542677,-1.15960574476e-11,0,24,-42.96875,4.36946772016e-09,1.28760240528,-2.19419598579e-06,0.00663538847584,1.1594966054e-05,5153.71357346,453584,-1.37835741043e-07,-0.068889074215,1.86264514923e-08,0.959735256369,158.59375,-2.25506379431,-7.87104214621e-09,3.32871008271e-10,1,2249,0,2,0,4.65661287308e-10,24,449238,4
2,453618,-0.000620297621936,2.6147972676e-12,0,49,63.65625,4.43589905871e-09,-2.61463431637,3.41981649399e-06,0.0200126157142,2.94297933578e-07,5153.68998146,453600,1.60187482834e-07,-2.23557711253,2.57045030594e-07,0.967106458769,372.34375,-1.32615135144,-8.01354808216e-09,3.02869758598e-10,1,2249,0,2,0,-1.76951289177e-08,49,446449,4
4,453618,-2.57575884461e-05,8.18545231596e-12,0,58,-47.6875,4.31267964042e-09,0.157258647917,-2.60211527348e-06,0.00232144119218,1.11237168312e-05,5153.71011162,453600,-2.60770320892e-08,-0.0257600607128,5.21540641785e-08,0.962842844006,163.28125,-3.03801868702,-7.76032324861e-09,4.27160650098e-10,1,2249,0,2,0,-4.65661287308e-09,570,446418,4
5,453618,-0.000116216484457,-1.47792889038e-12,0,57,-135.46875,4.55947563475e-09,0.960653159929,-6.92158937454e-06,0.00576862436719,4.91552054882e-06,5153.61727905,453600,-6.70552253723e-08,-1.15213104899,9.31322574616e-09,0.964392779379,291.4375,1.13204773216,-8.24427197845e-09,-2.30009580822e-10,1,2249,0,2,0,-1.11758708954e-08,57,446450,4
7,453618,0.000239511020482,-7.04858393874e-12,0,31,14.15625,4.96699260947e-09,-2.21133140902,5.43892383575e-07,0.0167413424933,5.84870576859e-06,5153.57869911,453600,1.35973095894e-07,0.989738183277,-1.49011611938e-07,0.950319713728,258.6875,-2.2246765398,-7.83425489959e-09,2.75368613065e-10,1,2249,0,2,0,-1.11758708954e-08,31,446418,4
8,453618,-0.000108883716166,-1.81898940355e-12,0,12,124.53125,4.28446417942e-09,0.610685861197,6.56023621559e-06,0.00833406916354,8.2440674305e-06,5153.66370392,453600,1.37835741043e-07,3.05586353291,1.43423676491e-07,0.960389485037,219.65625,0.215326994011,-7.98604693662e-09,-1.4643467102e-11,1,2249,0,2,0,5.12227416039e-09,268,446418,4
9,453618,-0.000216722488403,7.04858393874e-12,0,84,-55.5625,4.38553981819e-09,0.936776160053,-2.97836959362e-06,0.00248499435838,1.11684203148e-05,5153.67285919,453600,-4.09781932831e-08,-0.0816306108483,0,0.956059775636,160,1.97188984748,-7.7821098704e-09,4.3751822439e-10,1,2249,0,2,0,1.39698386192e-09,84,446418,4
10,453618,-2.50479206443e-05,-1.5916157281e-12,0,60,-139.09375,4.06874090796e-09,2.57189573083,-7.32950866222e-06,0.00846490322147,5.86919486523e-06,5153.69275665,453600,-6.33299350738e-08,-1.10952817251,-1.19209289551e-07,0.977141882224,276.75,-2.4417104125,-7.83175479545e-09,-1.87150652719e-10,1,2249,0,2,0,2.32830643654e-09,60,450619,4
11,453618,-0.000106411986053,-1.03455022327e-11,0,175,31.625,4.76412701644e-09,-0.141760814164,1.62050127983e-06,0.000760102295317,8.38190317154e-08,5153.7074585,453600,-6.14672899246e-08,-2.10348211118,6.33299350738e-08,0.964716918138,381.21875,-2.6949449611,-8.51964059151e-09,1.15361948145e-10,1,2249,0,2,0,-8.84756445885e-09,943,446451,4
12,453618,-0.000341315753758,-4.54747350886e-12,0,82,12.03125,4.26196324216e-09,-3.01683492811,6.76140189171e-07,0.00891812657937,9.59634780884e-06,5153.65655327,453600,1.30385160446e-08,2.1046217112,-7.45058059692e-09,0.966083210478,195.28125,1.3353286564,-7.61067415798e-09,-5.67523639638e-10,1,2249,0,4,0,-1.25728547573e-08,82,446452,4
13,453618,0.000477391760796,6.13908923697e-12,0,25,-41.21875,4.25517724521e-09,0.144939022709,-2.00048089027e-06,0.00676347268745,1.05109065771e-05,5153.66893005,453600,9.31322574616e-09,0.0769839500048,7.264316082e-08,0.96994633825,180.40625,0.93405919056,-7.7821098704e-09,4.11445709794e-10,1,2249,0,2,0,-1.11758708954e-08,25,446479,4
14,453618,-2.52104364335e-05,9.09494701773e-12,0,85,23.71875,4.69019536546e-09,-2.96326277149,1.33737921715e-06,0.0026695659617,9.44547355175e-06,5153.66357613,453600,-2.23517417908e-08,2.06751280748,-6.89178705216e-08,0.949416439348,191.6875,-3.07930097418,-7.9074722351e-09,-5.53594488004e-10,1,2249,0,2,0,-7.91624188423e-09,85,446418,4
15,453618,1.41621567309e-05,3.29691829393e-12,0,67,-64.65625,5.05485341208e-09,-0.366734663034,-3.23913991451e-06,0.0147319784155,1.07791274786e-05,5153.68159676,453600,-7.264316082e-08,-0.197333035804,1.58324837685e-07,0.932245150198,157.34375,1.17895738095,-8.38142054838e-09,3.07155651409e-10,1,2249,0,2,0,-1.07102096081e-08,67,446467,4
17,453618,0.000700549222529,2.38742359215e-12,0,116,136.8125,4.0169530365e-09,0.565247334535,7.06128776074e-06,0.0136550149182,8.45454633236e-06,5153.72250557,453600,-1.49011611938e-07,-3.13988849739,-1.09896063805e-07,0.975906278208,222.375,-1.41913230625,-8.09712299196e-09,7.78603860548e-11,1,2249,0,2.8,0,-1.11758708954e-08,116,446418,4
18,453618,-0.000144026242197,-1.5916157281e-11,0,155,31.9375,4.44054210926e-09,-1.49719891511,1.52923166752e-06,0.00297214218881,9.66712832451e-07,5153.69555283,453600,8.19563865662e-08,-2.13631358873,-1.30385160446e-08,0.973252206878,366.5625,-3.11305233901,-8.35391940285e-09,2.0000833115e-10,1,2249,0,2,0,-8.38190317154e-09,411,446453,4
19,453618,0.000278788153082,5.11590769747e-12,0,55,148.375,3.93194949577e-09,2.70753466439,7.53439962864e-06,0.00910483126063,8.34092497826e-06,5153.6165905,453600,1.26659870148e-07,-3.09529955309,1.22934579849e-07,0.974915650064,220.34375,2.24156574178,-7.75210862073e-09,1.03218585183e-10,1,2249,0,2,0,-1.53668224812e-08,55,448092,4
20,453618,0.000450216699392,-2.38742359215e-12,0,20,-136.65625,4.97520723735e-09,-0.735952091153,-7.0370733738e-06,0.0044523117831,3.29874455929e-06,5153.75570488,453600,1.24797224999e-07,-1.27285743013,-5.58793544769e-09,0.946808735207,309.28125,-2.91362139237,-8.46392398498e-09,-1.7536444749e-10,1,2249,0,2.82842707634,0,-8.38190317154e-09,20,446454,4
21,453618,0.000154044944793,2.27373675443e-13,0,15,34.84375,4.99877964781e-09,0.549125659848,1.36718153954e-06,0.0248604682274,9.48086380959e-07,5153.64800072,453600,5.96046447754e-08,-2.23966195578,-4.73111867905e-07,0.961435724549,362.8125,-0.814211604782,-8.92537177756e-09,1.58578033983e-10,1,2249,0,2,0,-1.02445483208e-08,15,446418,4
22,453618,0.000428670551628,7.61701812735e-12,0,55,-24.9375,4.44018495153e-09,0.351178498348,-1.23120844364e-06,0.0139436576283,1.09970569611e-05,5153.59752464,453600,-2.60770320892e-07,0.0227002900153,1.86264514923e-08,0.962772742435,173.65625,-1.827256127,-8.02783439152e-09,3.74301305437e-10,1,2249,0,2,63,-7.91624188423e-09,55,452718,4
23,453618,6.51134178042e-06,1.70530256582e-12,0,209,-128.96875,4.2101753707e-09,-2.5261436584,-6.70365989208e-06,0.00300450215582,5.37931919098e-06,5153.65560532,453600,-7.63684511185e-08,-1.13624245665,-5.02914190292e-08,0.972244844415,282.15625,-3.09982682665,-8.01211945122e-09,-1.8893644139e-10,1,2249,0,2,0,-8.38190317154e-09,721,446977,4
24,453618,-7.71153718233e-05,-1.5916157281e-11,0,72,21.375,5.42951187525e-09,-1.34089999704,1.20885670185e-06,0.0137262427015,5.88409602642e-06,5153.65193939,453600,3.24100255966e-07,0.900748775573,8.56816768646e-08,0.933956073854,249.6875,0.885556539556,-8.34606193269e-09,2.50367571672e-10,1,2249,0,2,0,2.32830643654e-09,72,452958,4
25,453618,0.000420783646405,3.18323145621e-12,0,84,1.75,4.57697636372e-09,-3.10985984507,9.87201929092e-08,0.0111565367551,9.03382897377e-06,5153.77282906,453600,2.98023223877e-08,2.02344420119,-5.96046447754e-08,0.95366860824,199.8125,1.03061940267,-7.76925219197e-09,-5.29307762079e-10,1,2249,0,2.82842707634,0,5.58793544769e-09,84,446455,4
26,453618,0.000241558998823,3.41060513165e-13,0,6,5.59375,5.09949812885e-09,2.39057336788,2.83122062683e-07,0.00786241143942,8.39307904244e-06,5153.6408577,453600,-9.12696123123e-08,1.96960651324,-1.49011611938e-08,0.934429730155,205.25,0.448971953324,-8.16069706865e-09,-5.46094175586e-10,1,2249,0,2,0,6.98491930962e-09,6,446456,4
28,453618,1.56150199473e-05,1.48929757415e-11,0,215,17.5,4.87091717897e-09,2.48096595979,9.16421413422e-07,0.00102220324334,6.10016286373e-06,5153.61314201,453600,2.421438694e-08,0.951245991031,-1.86264514923e-09,0.961510078823,263.90625,1.68168017901,-8.08283668259e-09,1.47863301957e-10,1,2249,0,2,0,-1.39698386192e-09,215,446418,4
29,453618,-0.00058654602617,-2.04636307899e-12,0,61,123.5,3.86408952627e-09,0.645173070894,6.47827982903e-06,0.0021957171848,8.60169529915e-06,5153.58589363,453600,0,-3.12604620561,-3.35276126862e-08,0.978116419732,221.59375,2.39432230612,-7.77889545079e-09,1.15004790411e-10,1,2249,0,2,0,-1.02445483208e-08,61,446457,4
30,453618,-0.000530023127794,1.25055521494e-12,0,79,15.25,5.39415325956e-09,-2.3611424712,6.18398189545e-07,0.00612964783795,6.0610473156e-06,5153.62615013,453600,-7.45058059692e-09,0.997342741591,-5.77419996262e-08,0.935443514829,249.5625,-2.65261763841,-8.22819988041e-09,2.08937274505e-10,1,2249,0,2,0,3.72529029846e-09,79,446418,4
32,453618,-0.000398599542677,-1.15960574476e-11,0,107,-42.96875,4.36982487789e-09,1.28993586056,-2.19419598579e-06,0.00663539406378,1.1594966054e-05,5153.71357346,453600,-1.37835741043e-07,-0.0688892014889,1.86264514923e-08,0.959735259294,158.59375,-2.2550635895,-7.87139930395e-09,3.33228166005e-10,1,2249,0,2.8,0,4.65661287308e-10,107,447876,4
8,460802,-0.000108893960714,-1.81898940355e-12,0,37,122.46875,4.19517474587e-09,1.65828950139,6.46524131298e-06,0.00833437638357,9.10647213459e-06,5153.66750526,460784,-3.53902578354e-08,3.05580695895,1.26659870148e-07,0.960389028606,203.1875,0.215573900935,-7.92497296408e-09,-1.00361323309e-10,1,2249,0,2,0,5.12227416039e-09,37,455893,4
12,460802,-0.000341349281371,-4.66116034659e-12,0,9,21.34375,4.33803783955e-09,-1.96908568661,1.12876296043e-06,0.00891891331412,9.46782529354e-06,5153.65431976,460784,1.43423676491e-07,2.10456739744,-3.72529029846e-09,0.966078732486,198.125,1.33543539237,-7.66996234186e-09,-6.51455707174e-10,1,2249,0,2,0,-1.25728547573e-08,9,458166,4
16,460802,-0.000519691500813,1.70530256582e-12,0,47,15.96875,4.26053461123e-09,2.45818796249,7.00354576111e-07,0.013399309828,9.46037471294e-06,5153.55485535,460784,-5.02914190292e-08,2.1229191225,-1.75088644028e-07,0.965837125713,201.21875,0.770282673525,-7.67389107694e-09,-5.74309636587e-10,1,2249,0,2,0,-1.02445483208e-08,47,458227,4
17,460802,0.000700559001416,2.38742359215e-12,0,16,139,3.82480217551e-09,1.6130424034,7.12089240551e-06,0.0136548954761,8.17328691483e-06,5153.72282028,460784,2.12341547012e-07,-3.13994605883,-3.33413481712e-07,0.975908852944,225.375,-1.41911363064,-7.6985349606e-09,1.49291932894e-10,1,2249,0,2,0,-1.11758708954e-08,16,453618,4
19,460802,0.000278824474663,5.11590769747e-12,0,8,156.28125,3.84301721995e-09,-2.52770749881,8.30367207527e-06,0.00910607248079,7.8771263361e-06,5153.61437988,460784,-2.23517417908e-08,-3.09535541462,1.13621354103e-07,0.974916960839,231.1875,2.24150195123,-7.69174896365e-09,1.86079179516e-10,1,2249,0,2,0,-1.53668224812e-08,8,458196,4
32,460802,-0.000398682896048,-1.15960574476e-11,0,25,-54.75,4.23874798944e-09,2.3374831272,-2.94856727123e-06,0.00663513597101,1.1146068573e-05,5153.71700478,460784,9.31322574616e-09,-0.0689456072213,-1.82539224625e-07,0.959738815648,164.71875,-2.25479046855,-7.64924719328e-09,3.96087927223e-10,1,2249,0,2,0,4.65661287308e-10,25,457057,4
1,460818,0.000211623031646,-4.2064129957e-12,0,4,21.46875,4.2623203999e-09,-0.569843407671,1.35600566864e-06,0.0123633174226,1.01514160633e-06,5153.64754486,460800,1.49011611938e-08,-2.13881190318,1.35973095894e-07,0.989382321139,375.875,0.938419393026,-8.38106339065e-09,1.49649090628e-10,1,2249,0,2,0,4.65661287308e-09,4,453618,4
2,460818,-0.000620279461145,2.6147972676e-12,0,50,70.03125,4.58411951841e-09,-1.5645169338,4.10154461861e-06,0.0200133501785,1.14738941193e-06,5153.68754196,460800,-2.84984707832e-07,-2.23563546687,5.19677996635e-07,0.9671063944,365.34375,-1.32609757164,-8.46570977365e-09,2.37152735506e-10,1,2249,0,2,0,-1.76951289177e-08,50,453667,4
